Hora,Nombre completo del usuario,Nombre evento,Descripción,Dirección IP
5/04/2022 15:04,Nidorino,Se ha unido a una sesión BigBlueButtonBN,The user with id 31 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,191.81.55.105
5/04/2022 15:04,Rhydon,Se ha unido a una sesión BigBlueButtonBN,The user with id 88 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.231.83.180
5/04/2022 15:04,Nidorino,Actividad BigBlueButtonBN visualizada,The user with id 31 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,191.81.55.105
5/04/2022 15:04,Rhydon,Actividad BigBlueButtonBN visualizada,The user with id 88 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.231.83.180
5/04/2022 15:04,Rhydon,Actividad BigBlueButtonBN visualizada,The user with id 88 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.231.83.180
5/04/2022 15:04,Hitmonlee,Se ha unido a una sesión BigBlueButtonBN,The user with id 77 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.2.248
5/04/2022 15:04,Zubat,Se ha abandonado una sesión BigBlueButtonBN,The user with id 90 has left a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
5/04/2022 15:04,Wartortle,Se ha unido a una sesión BigBlueButtonBN,The user with id 86 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,186141137198
5/04/2022 15:04,Wartortle,Actividad BigBlueButtonBN visualizada,The user with id 86 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186141137198
5/04/2022 15:04,Venomoth,Se ha unido a una sesión BigBlueButtonBN,The user with id 25 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.94.64
5/04/2022 15:03,Venomoth,Actividad BigBlueButtonBN visualizada,The user with id 25 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.94.64
5/04/2022 15:03,Venomoth,Actividad BigBlueButtonBN visualizada,The user with id 25 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.94.64
5/04/2022 15:03,Pidgeotto,Actividad BigBlueButtonBN visualizada,The user with id 9 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152.169.114.12
5/04/2022 15:03,Venomoth,Se ha abandonado una sesión BigBlueButtonBN,The user with id 25 has left a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.94.64
5/04/2022 15:03,Weepinbell,Se ha unido a una sesión BigBlueButtonBN,The user with id 26 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.33.7
5/04/2022 15:03,Arbok,Se ha unido a una sesión BigBlueButtonBN,The user with id 120 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.12.9.166
5/04/2022 15:03,Pidgeotto,Se ha unido a una sesión BigBlueButtonBN,The user with id 9 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,152.169.114.12
5/04/2022 15:03,Arbok,Actividad BigBlueButtonBN visualizada,The user with id 120 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.12.9.166
5/04/2022 15:03,Beedrill,Se ha unido a una sesión BigBlueButtonBN,The user with id 47 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.17.30
5/04/2022 15:03,Beedrill,Se ha abandonado una sesión BigBlueButtonBN,The user with id 47 has left a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.17.30
5/04/2022 15:03,Golem,Se ha unido a una sesión BigBlueButtonBN,The user with id 10 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190188219185
5/04/2022 15:03,Golem,Actividad BigBlueButtonBN visualizada,The user with id 10 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190188219185
5/04/2022 15:03,Zubat,Se ha unido a una sesión BigBlueButtonBN,The user with id 90 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
5/04/2022 15:03,Zubat,Se ha abandonado una sesión BigBlueButtonBN,The user with id 90 has left a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
5/04/2022 15:03,Zubat,Se ha abandonado una sesión BigBlueButtonBN,The user with id 90 has left a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
5/04/2022 15:03,Primeape,Se ha unido a una sesión BigBlueButtonBN,The user with id 131 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.163.246
5/04/2022 15:03,Wartortle,Se ha unido a una sesión BigBlueButtonBN,The user with id 86 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,186141137198
5/04/2022 15:03,Tauros,Se ha unido a una sesión BigBlueButtonBN,The user with id 111 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.47.206.57
5/04/2022 15:03,Caterpie,Se ha unido a una sesión BigBlueButtonBN,The user with id 82 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.71.103
5/04/2022 15:03,Wartortle,Actividad BigBlueButtonBN visualizada,The user with id 86 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186141137198
5/04/2022 15:02,Bellsprout,Se ha unido a una sesión BigBlueButtonBN,The user with id 70 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,201.253.250.59
5/04/2022 15:02,Bellsprout,Actividad BigBlueButtonBN visualizada,The user with id 70 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,201.253.250.59
5/04/2022 15:02,Furret,Se ha unido a una sesión BigBlueButtonBN,The user with id 93 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.46.136.207
5/04/2022 15:02,Spearow,Se ha unido a una sesión BigBlueButtonBN,The user with id 59 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.249.80
5/04/2022 15:02,Graveler,Se ha unido a una sesión BigBlueButtonBN,The user with id 51 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190191126158
5/04/2022 15:02,Graveler,Actividad BigBlueButtonBN visualizada,The user with id 51 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190191126158
5/04/2022 15:02,Pidgey,Se ha unido a una sesión BigBlueButtonBN,The user with id 135 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,186141137145
5/04/2022 15:02,Venomoth,Se ha unido a una sesión BigBlueButtonBN,The user with id 25 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.94.64
5/04/2022 15:02,Venomoth,Actividad BigBlueButtonBN visualizada,The user with id 25 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.94.64
5/04/2022 15:02,Dewgong,Se ha unido a una sesión BigBlueButtonBN,The user with id 113 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.105.54
5/04/2022 15:01,Haunter,Se ha unido a una sesión BigBlueButtonBN,The user with id 64 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.245.73.22
5/04/2022 15:01,Spearow,Se ha unido a una sesión BigBlueButtonBN,The user with id 59 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.249.80
5/04/2022 15:01,Golem,Se ha unido a una sesión BigBlueButtonBN,The user with id 10 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190188219185
5/04/2022 15:01,Fearow,Se ha unido a una sesión BigBlueButtonBN,The user with id 91 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.163.9
5/04/2022 15:01,Haunter,Actividad BigBlueButtonBN visualizada,The user with id 64 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.245.73.22
5/04/2022 15:01,Haunter,Actividad BigBlueButtonBN visualizada,The user with id 64 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.245.73.22
5/04/2022 15:01,Primeape,Se ha unido a una sesión BigBlueButtonBN,The user with id 131 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.163.246
5/04/2022 15:01,Golem,Se ha unido a una sesión BigBlueButtonBN,The user with id 10 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190188219185
5/04/2022 15:01,Golem,Actividad BigBlueButtonBN visualizada,The user with id 10 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190188219185
5/04/2022 15:01,Spearow,Actividad BigBlueButtonBN visualizada,The user with id 59 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.249.80
5/04/2022 15:01,Clefable,Se ha unido a una sesión BigBlueButtonBN,The user with id 39 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231232164
5/04/2022 15:01,Nidoran,Se ha unido a una sesión BigBlueButtonBN,The user with id 60 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,152169114146
5/04/2022 15:01,Poliwrath,Se ha unido a una sesión BigBlueButtonBN,The user with id 117 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190191114175
5/04/2022 15:01,Snorlax,Se ha unido a una sesión BigBlueButtonBN,The user with id 132 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.84.101
5/04/2022 15:01,Nidoran,Actividad BigBlueButtonBN visualizada,The user with id 60 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152169114146
5/04/2022 15:01,Arcanine,Se ha unido a una sesión BigBlueButtonBN,The user with id 56 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.46.136.247
5/04/2022 15:01,Nidoran,Actividad BigBlueButtonBN visualizada,The user with id 60 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152169114146
5/04/2022 15:01,Snorlax,Actividad BigBlueButtonBN visualizada,The user with id 132 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.84.101
5/04/2022 15:01,Tauros,Se ha unido a una sesión BigBlueButtonBN,The user with id 111 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.47.206.57
5/04/2022 15:01,Tauros,Actividad BigBlueButtonBN visualizada,The user with id 111 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.47.206.57
5/04/2022 15:01,Beedrill,Se ha unido a una sesión BigBlueButtonBN,The user with id 47 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.17.30
5/04/2022 15:01,Jynx,Se ha unido a una sesión BigBlueButtonBN,The user with id 23 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.55
5/04/2022 15:01,Zubat,Se ha unido a una sesión BigBlueButtonBN,The user with id 90 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
5/04/2022 15:01,Jynx,Actividad BigBlueButtonBN visualizada,The user with id 23 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.55
5/04/2022 15:01,Jynx,Actividad BigBlueButtonBN visualizada,The user with id 23 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.55
5/04/2022 15:01,Slowbro,Se ha unido a una sesión BigBlueButtonBN,The user with id 37 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.97.122.245
5/04/2022 15:01,Persian,Se ha unido a una sesión BigBlueButtonBN,The user with id 97 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.16.222
5/04/2022 15:01,Pidgeotto,Se ha unido a una sesión BigBlueButtonBN,The user with id 9 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,152.169.114.12
5/04/2022 15:01,Nidoking,Se ha unido a una sesión BigBlueButtonBN,The user with id 108 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,191.84.253.96
5/04/2022 15:01,Slowbro,Actividad BigBlueButtonBN visualizada,The user with id 37 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.97.122.245
5/04/2022 15:01,Zubat,Actividad BigBlueButtonBN visualizada,The user with id 90 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
5/04/2022 15:01,Persian,Actividad BigBlueButtonBN visualizada,The user with id 97 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.16.222
5/04/2022 15:01,Caterpie,Se ha unido a una sesión BigBlueButtonBN,The user with id 82 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.71.103
5/04/2022 15:01,Pidgeotto,Actividad BigBlueButtonBN visualizada,The user with id 9 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152.169.114.12
5/04/2022 15:01,Kadabra,Se ha unido a una sesión BigBlueButtonBN,The user with id 101 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.148.151
5/04/2022 15:01,Persian,Actividad BigBlueButtonBN visualizada,The user with id 97 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.16.222
5/04/2022 15:01,Hitmonlee,Se ha unido a una sesión BigBlueButtonBN,The user with id 77 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.2.248
5/04/2022 15:01,Venusaur,Se ha unido a una sesión BigBlueButtonBN,The user with id 87 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.181
5/04/2022 15:01,Sandshrew,Se ha unido a una sesión BigBlueButtonBN,The user with id 63 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.231.192.3
5/04/2022 15:01,Squirtle,Se ha unido a una sesión BigBlueButtonBN,The user with id 98 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,152170211162
5/04/2022 15:01,Persian,Actividad BigBlueButtonBN visualizada,The user with id 97 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.16.222
5/04/2022 15:01,Ninetales,Se ha unido a una sesión BigBlueButtonBN,The user with id 61 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,170155150139
